|neutral|,2016-04-14 ," #Apple Has 'Secret Team' Working on App Store Changes, Including Paid Search Results. Read more: https://t.co/BITCM8Sa2E $AAPL",0.0
|neutral|,2016-04-14 ," #Apple Has 'Secret Team' Working on App Store Changes, Including Paid Search Results. Read more: https://t.co/vynsfa1qR6 $AAPL",0.0
|negative|,2016-04-14 ," RT @otc_investor: Before the smart money leaves the market, we need to get the dumb money into the #stockmarket $MSFT $AAPL $TWTR $PCLN $SD…",-2.0
|negative|,2016-04-14 ," RT @otc_investor: B4 the smart money leaves the market, we need to get the dumb money into the #STOCKmarket $AAPL $TVIX $VXX $VIX $BAC http…",-2.0
|neutral|,2016-04-14 ," Report: #Apple to revamp App Store browsing, perhaps with paid search results. Read more: https://t.co/LAVaCwFN4E $AAPL",0.0
|neutral|,2016-04-14 ," Report: #Apple to revamp App Store browsing, perhaps with paid search results. Read more: https://t.co/XEJ3PpCG1c $AAPL",0.0
|neutral|,2016-04-14 ," Report: #Apple to revamp App Store browsing, perhaps with paid search results. Read more: https://t.co/uFyeoWMuET $AAPL",0.0
|neutral|,2016-04-14 , #Apple A MacBook with a touchscreen keyboard could be the best (or worse) idea ever. Read more: https://t.co/gJKqBwGLzJ $AAPL,0.0
|neutral|,2016-04-14 , Brean Capital Analysts Lower Earnings Estimates for #Apple Inc. (). Read more: https://t.co/6iVAH1Baf2 $AAPL,0.0
|neutral|,2016-04-14 , #Apple A MacBook with a touchscreen keyboard could be the best (or worse) idea ever. Read more: https://t.co/5x3PutFXyf $AAPL,0.0
|neutral|,2016-04-14 , RT @latticeworkwlth: The Economist ,0.0
|negative|,2016-04-14 , RT @ppprophet: This is just a bear market rally. And it shouldn't be mistaken for a bull market surge $TVIX $SPX $SPY $AAPL $DIA $DJI #STOC…,-2.0
|neutral|,2016-04-14 , $SPY Consolidation at 208 level as $AMZN $NFLX Breakout and $AAPL Holds 200dma https://t.co/dO4LRzS1Ct https://t.co/6PcvxXOQIh,0.0
|neutral|,2016-04-14 , Brean Capital Analysts Lower Earnings Estimates for #Apple Inc. (). Read more: https://t.co/jAj8wFUFO6 $AAPL,0.0
|neutral|,2016-04-14 , #Apple A MacBook with a touchscreen keyboard is the best (or worst) idea ever. Read more: https://t.co/7KNeTlAlBi $AAPL,0.0
|neutral|,2016-04-14 , Brean Capital Analysts Lower Earnings Estimates for #Apple Inc. (). Read more: https://t.co/MD5SRyRqqu $AAPL,0.0
|neutral|,2016-04-14 , The Economist ,0.0
|neutral|,2016-04-14 , #Apple's big App Store fix could include pay-for-placement. Read more: https://t.co/hcHwnIpkMr $AAPL,0.0
|neutral|,2016-04-14 , #Apple's big App Store fix could include pay-for-placement. Read more: https://t.co/UMBCVucHdk $AAPL,0.0
|neutral|,2016-04-14 , #Apple's big App Store fix could include pay-for-placement. Read more: https://t.co/rA3EVYsDvs $AAPL,0.0
|neutral|,2016-04-14 , Apple Walks the Walk on the Environment with Global Apps for Earth Campaign https://t.co/Fpk7GvFeaO #PatentlyApple $AAPL,0.0
|positive|,2016-04-14 ," bullish $AAPL trade setup , with 26/29 ( 89% ) wins -&gt; https://t.co/WDn4BFVcGT",4.0
|neutral|,2016-04-14 , #Apple has a secret team working to fix the App Store - and they're considering ads (). Read more: https://t.co/sjuDPTuHU7 $AAPL,0.0
|neutral|,2016-04-14 , #Apple has a secret team working to fix the App Store - and they're considering ads (). Read more: https://t.co/XCrIasDDW8 $AAPL,0.0
|neutral|,2016-04-14 , #Apple has a secret team working to fix the App Store - and they're considering ads (). Read more: https://t.co/z8hIA9KmvE $AAPL,0.0
|negative|,2016-04-14 , RT @ppprophet: This is just a bear market rally. And it shouldn't be mistaken for a bull market surge $TVIX $SPX $SPY $AAPL $DIA $DJI #STOC…,-2.0
|positive|,2016-04-14 , #Apple reportedly has 'secret team' working on big changes to App Store. Read more: https://t.co/vx9tcZja7N $AAPL,1.0
|neutral|,2016-04-14 , #Apple recovered $40m in gold from recycled products. Read more: https://t.co/3fOvjumosm $AAPL,0.0
|positive|,2016-04-14 , #Apple reportedly has 'secret team' working on big changes to App Store. Read more: https://t.co/LcZqfFY7av $AAPL,1.0
|neutral|,2016-04-14 , #Apple recovered $40m in gold from recycled products. Read more: https://t.co/113n3pDP6t $AAPL,0.0
|neutral|,2016-04-14 , Trading Stats &amp; Journal For Thursday 4/14: https://t.co/EDvQIdxpYj $AAPL $WMB $GILD $V $NUGT $HD $NFLX #trading... https://t.co/pJPdwKseWe,0.0
|neutral|,2016-04-14 , $JPM $BAC $GOOGL $GS $JNJ $MSFT $AAPL $CSCO:  Traders: 5 stocks to watch ahead of earnings:  https://t.co/TSXjbHdkyL,0.0
|positive|,2016-04-14 , #Apple reportedly has 'secret team' working on big changes to App Store. Read more: https://t.co/pRQUOOVELR $AAPL,1.0
|neutral|,2016-04-14 , Live https://t.co/TZJmvxVQiv in2min Stocks Consolidate 400 point Advance as $AMZN $NFLX $GOOGL $FB up https://t.co/QJZ7NwlAtl $AAPL $RLYP,0.0
|negative|,2016-04-14 , RT @ppprophet: This is just a bear market rally. And it shouldn't be mistaken for a bull market surge $TVIX $SPX $SPY $AAPL $DIA $DJI #STOC…,-2.0
|neutral|,2016-04-14 ," RT @StockTwits: Get ready. Over the next two weeks you'll hear earnings from Google, Facebook, Apple and more: https://t.co/TgpSJ58rDm  $AA…",0.0
|neutral|,2016-04-14 , What happens on the Internet in a one minute. $FB $GOOG $TWTR $AMZN $LNKD $NFLX $UBER $AAPL https://t.co/WZoiWuFI0N https://t.co/1qrE220aqD,0.0
|neutral|,2016-04-14 , Trading Stats &amp; Journal For Thursday 4/14: https://t.co/1Deg8sQPxO $AAPL $WMB $GILD $V $NUGT $HD $NFLX,0.0
|neutral|,2016-04-14 , What happens on the Internet in a one minute. $FB $GOOG $TWTR $AMZN $LNKD $NFLX $UBER $AAPL https://t.co/WZoiWuFI0N https://t.co/P3B3TRFMjj,0.0
|negative|,2016-04-14 , This is just a bear market rally. And it shouldn't be mistaken for a bull market surge $TVIX $SPX $SPY $AAPL $DIA $DJI #STOCKMARKET $C $BAC,-2.0
|neutral|,2016-04-14 , RT @optioncharts: $AAPL OI for maturity 04/15/2016. 100.00 Highest put. 100.00 Highest call. bearish https://t.co/NtyrIeBBJi https://t.co/o…,0.0
|neutral|,2016-04-14 , RT @MacHashNews: Apple hints at future ‘MacOS' name change on new environmental webpage https://t.co/XyMhAsj7LF #9to5Mac $AAPL https://t.co…,0.0
|neutral|,2016-04-14 , RT @keeftweet: $AAPL marketing: OS X El Capitan still has tons of issues. Let's rebrand it. That'll fix everything! https://t.co/ZSokqnBHKF,0.0
|neutral|,2016-04-14 , RT @BitFlippr: Way to squeeze that turnip just a bit tighter $AAPL https://t.co/7GzsLjBQgc,0.0
|neutral|,2016-04-13 , Kobe Bryant Overshadows #Apple TV in New Commercial. Read more: https://t.co/YIKCj50iL7 $AAPL,0.0
|neutral|,2016-04-13 , APPLE vs FANG  $AAPL +17.5% vs #FANG +3.8% Avg since February 1st $FB -3.74% $AMZN 7.86% $NFLX 14.77% $GOOGL -3.57% https://t.co/v191QLII2E,0.0
|neutral|,2016-04-13 , Kobe Bryant Overshadows #Apple TV in New Commercial. Read more: https://t.co/jiYeZ3cKXb $AAPL,0.0
|neutral|,2016-04-13 , Kobe Bryant Overshadows #Apple TV in New Commercial. Read more: https://t.co/mA9cvFiw9j $AAPL,0.0
|neutral|,2016-04-13 , Inside China's Copycat #Apple Stores. Read more: https://t.co/aY6Wi6ff8l $AAPL,0.0
|neutral|,2016-04-13 , Inside China's Copycat #Apple Stores. Read more: https://t.co/hv1C55DNkP $AAPL,0.0
|neutral|,2016-04-13 , Inside China's Copycat #Apple Stores. Read more: https://t.co/4o6UH9Squ4 $AAPL,0.0
|positive|,2016-04-13 , RT @NaviAvatar1: LIVE on #Periscope: Stocks up 190 $AAPL $FIT $RLYP https://t.co/QJZ7NwlAtl https://t.co/FxRKLLgTwL,1.0
|positive|,2016-04-13 , RT @NaviAvatar1: $SPY jumps as $FIT $AMZN $AAPL and $NFLX breakout on a Bull Run. Chart and Video https://t.co/GVluYsta3p,1.0
|positive|,2016-04-13 , RT @NaviAvatar1: Live https://t.co/TZJmvxVQiv in2min Stocks on Bull Run as $FIT $AMZN $NFLX $AAPL Jump https://t.co/x4dR8BFxZX $RLYP $FB $G…,1.0
|neutral|,2016-04-13 ," Still my biggest position, chart is $ $AAPL",0.0
|neutral|,2016-04-13 , #Senators Propose Encryption Rules https://t.co/JKSbQzf8dH $AAPL,0.0
|neutral|,2016-04-13 , #Apple WiFi networks can brick your iPhone if you don't update it. Read more: https://t.co/LsjBu0pnc0 $AAPL,0.0
|neutral|,2016-04-13 , #Apple WiFi networks can brick your iPhone if you don't update it. Read more: https://t.co/X78JORcrn8 $AAPL,0.0
|neutral|,2016-04-13 , #Apple WiFi networks can brick your iPhone if you don't update it. Read more: https://t.co/FO3xuHdRKc $AAPL,0.0
|neutral|,2016-04-13 , #Apple Seeds Second Release of 'Safari Technology Preview' Browser. Read more: https://t.co/ARq01XpbGL $AAPL,0.0
|neutral|,2016-04-13 , #Apple Seeds Second Release of 'Safari Technology Preview' Browser. Read more: https://t.co/a3pavG9yCH $AAPL,0.0
|neutral|,2016-04-13 , #Apple Seeds Second Release of 'Safari Technology Preview' Browser. Read more: https://t.co/fs3qnNAfYB $AAPL,0.0
|positive|,2016-04-13 ," $AAPL sits on a pile of cash, plus more and more people use Apple Pay, it will become like Visa/MasterCard",1.0
|positive|,2016-04-13 ," $SPY $AAPL 0 stocks are in downward trend 2016-04-13 more info, please check https://t.co/70yqGCGRnK",1.0
|positive|,2016-04-13 ," $SPY $AAPL 0 stocks are in upward trend 2016-04-13 more info, please check https://t.co/70yqGCGRnK",1.0
|negative|,2016-04-13 ," $SPY $AAPL 0 stocks appeared death cross 2016-04-13 more info, please check https://t.co/QUoNyStxpu",-1.0
|positive|,2016-04-13 ," $SPY $AAPL 0 stocks appeared golden cross 2016-04-13 more info, please check https://t.co/8KFJMezyIW",1.0
|negative|,2016-04-13 ," RT @etfguide: CHALLENGE: If your portfolio scores ""A"" we pay you $100. https://t.co/NDvWhW72b4 $NFLX $TSLA $AAPL $DIA https://t.co/i7CS3boA…",-2.0
|neutral|,2016-04-13 , Coster just joined a roller coaster ride. $GPRO $AAPL,0.0
|neutral|,2016-04-13 ," RT @DanielEran: I guess we're not keeping track anymore, but $AAPL market cap is &gt; $GOOG by more than $100 billion (a gap that's ~3x $TSLA)",0.0
|neutral|,2016-04-13 , T3 Live Daily Recap: The Difference Between Faulty &amp; Flat https://t.co/ZN2EIdmi0t $AAPL $NFLX $AMZN $GOOGL $FB $GLD $FEYE $GPRO $IBB $TSLA,0.0
|neutral|,2016-04-13 , It appears that $AAPL's #Siri has a little trouble with the ol #Español.  Thank you very much. https://t.co/XUssr0GfiN,0.0
|positive|,2016-04-13 , RT @NaviAvatar1: Live https://t.co/TZJmvxVQiv in2min Stocks on Bull Run as $FIT $AMZN $NFLX $AAPL Jump https://t.co/x4dR8BFxZX $RLYP $FB $G…,1.0
|negative|,2016-04-13 , Motor Trend teasing speculative piece on Apple Car tomorrow ,-2.0
|positive|,2016-04-13 , @Bucktweet_Say yup... The charge HR and the WiFi scale ... Love it. $FIT doing what everyone said $AAPL watch would in regards to healthplay,4.0
|neutral|,2016-04-13 , $AAPL Keeping it real from March 23rd $107 looking for $111 https://t.co/HtZ0lPniFk,0.0
|positive|,2016-04-13 , LIVE on #Periscope: Stocks up 190 $AAPL $FIT $RLYP https://t.co/QJZ7NwlAtl https://t.co/FxRKLLgTwL,1.0
|positive|,2016-04-13 , RT @NaviAvatar1: Live https://t.co/TZJmvxVQiv in2min Stocks on Bull Run as $FIT $AMZN $NFLX $AAPL Jump https://t.co/x4dR8BFxZX $RLYP $FB $G…,1.0
|positive|,2016-04-13 ," RT @petergo99037185: In USA $TSLA, $AAPL, $TNA, &amp; $SPX exhibit same wedge + rise pattern, like $DAX potential for ATH is being created, EU…",2.0
|positive|,2016-04-13 ," RT @learnstocks101: Free video w/setups for April 14 ""More Than One Way To Skin A Cat"" $TSLA $AMZN $AAPL$USO https://t.co/MzQ6oDUtvK",1.0
|positive|,2016-04-13 ," With a new rewards program, Starbucks unveils an updated iPhone app https://t.co/JSE7P6DdeA #AppAdvice $AAPL https://t.co/WC01sG5WL9",2.0
|neutral|,2016-04-13 , $AAPL $SSNLF Are the others catching up with Apple? https://t.co/v0MkYArvfn,0.0
|positive|,2016-04-13 , $SPY jumps as $FIT $AMZN $AAPL and $NFLX breakout on a Bull Run. Chart and Video https://t.co/GVluYsta3p,1.0
|negative|,2016-04-13 , Motor Trend teasing speculative piece on #Apple Car tomorrow. Read more: https://t.co/5tDEV7iXWb $AAPL,-2.0
|negative|,2016-04-13 , Motor Trend teasing speculative piece on #Apple Car tomorrow. Read more: https://t.co/j6XL16ecFS $AAPL,-2.0
|negative|,2016-04-13 , Motor Trend teasing speculative piece on #Apple Car tomorrow. Read more: https://t.co/Og1uUfM153 $AAPL,-2.0
|positive|,2016-04-13 ," Free video w/setups for April 14 ""More Than One Way To Skin A Cat"" $TSLA $AMZN $AAPL$USO https://t.co/MzQ6oDUtvK",1.0
|positive|,2016-04-13 , Live https://t.co/TZJmvxVQiv in2min Stocks on Bull Run as $FIT $AMZN $NFLX $AAPL Jump https://t.co/x4dR8BFxZX $RLYP $FB $GOOGL $SQ $TWTR,1.0
|neutral|,2016-04-13 , Apple Is Grossly Mispriced (A Rebuttal) $AAPL $BBRY #Apple #Finance  https://t.co/VZmDvTNZHJ,0.0
|positive|,2016-04-13 , Got long some $AAPL weekly 111 calls today at 1 so far so good,3.0
|neutral|,2016-04-13 , Apple Is Grossly Mispriced (A Rebuttal) $AAPL https://t.co/W0kRTNstH0,0.0
|neutral|,2016-04-13 , RT @t3live: Watch the latest @T3live #DailyRecap video hosted by @RedDogT3 https://t.co/c3MlrA90xR $SPX $IWM $QQQ $XLE $AAPL $NFLX $AMZN $G…,0.0
|neutral|,2016-04-13 , The technical signal started this whole move since early February  $SPY $SPX ,0.0
|neutral|,2016-04-13 , RT @Benzinga: The Apple Car Is Here...If You Believe This Rumored Concept Art $AAPL https://t.co/Z00tHPiqog,0.0
|neutral|,2016-04-13 ," RT @DanielEran: I guess we're not keeping track anymore, but $AAPL market cap is &gt; $GOOG by more than $100 billion (a gap that's ~3x $TSLA)",0.0
|positive|,2016-04-13 ," In USA $TSLA, $AAPL, $TNA, &amp; $SPX exhibit same wedge + rise pattern, like $DAX potential for ATH is being created, EU &amp; USA back correlation",2.0
|neutral|,2016-04-13 ," RT @litotrader101: Motor Trend teases about Apple Car https://t.co/XKkpIrXpr6 $TSLA, $GM, $AAPL",0.0
|neutral|,2016-04-13 , #Apple Loses Industrial Design Team Member Daniel Coster to GoPro. Read more: https://t.co/AyEVU6cODf $AAPL,0.0
|neutral|,2016-04-13 , #Apple Loses Industrial Design Team Member Daniel Coster to GoPro. Read more: https://t.co/jYnDtyx4jQ $AAPL,0.0
|neutral|,2016-04-13 , #Apple Loses Industrial Design Team Member Daniel Coster to GoPro. Read more: https://t.co/OB6bEbDD43 $AAPL,0.0
|positive|,2016-04-13 , @CraigScott31 its the core reason to auction the co now. $goog wld have to chase. perhaps $aapl or $amzn also. but mgmt likes their playtoy,2.0
|positive|,2016-04-13 , GoPro poaches top #Apple designer to head new design group. Read more: https://t.co/wpYrrgqDsf $AAPL,2.0
|neutral|,2016-04-13 ," Motor Trend teases about Apple Car https://t.co/XKkpIrXpr6 $TSLA, $GM, $AAPL",0.0
|neutral|,2016-04-13 ," RT @DanielEran: I guess we're not keeping track anymore, but $AAPL market cap is &gt; $GOOG by more than $100 billion (a gap that's ~3x $TSLA)",0.0
|neutral|,2016-04-13 , #Damir Dulic for the follow #CLOUDUNLOCK Check Out #Apple #iCloud #iPhone $AAPL for #unlock #code https://t.co/sFE120Bm7R,0.0
|negative|,2016-04-13 , Big Apple Battle: Why Hillary Clinton’s Beating Bernie Sanders:  https://t.co/waPQcN8xNN $AAPL $GOOG $PCLN $K,-1.0
|neutral|,2016-04-13 ," $AAPL, $FB, $GOOGL - 3 Stocks I Saw on TV https://t.co/jM24vt3crc",0.0
|positive|,2016-04-13 , GoPro poaches top #Apple designer to head new design group. Read more: https://t.co/pIeSiLyDe7 $AAPL,2.0
|positive|,2016-04-13 , GoPro poaches top #Apple designer to head new design group. Read more: https://t.co/bgC3Ref7mB $AAPL,2.0
|neutral|,2016-04-13 ," $DAX If you look 5D chart, U see wedges and rises, typical of $AAPL when it was leading all US Mkts, &amp; $TNA + $SPX on 2013 leading US Market",0.0
|neutral|,2016-04-13 , S&amp;P100 #Stocks Trend $C $BK $JPM $CAT $BLK $AXP $DIS $MA $SLB $FOXA $HAL $TWX $V $UTX $AAPL $TXN $ABT $LOW  @ https://t.co/cKkr8cKsju,0.0
|negative|,2016-04-13 , $NYT $AAPL:  Big Apple Battle: Why Clinton’s Beating Sanders:  https://t.co/TIfeMBkDi3,-1.0
|positive|,2016-04-13 , #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG Personal Financ... https://t.co/ZTZfJClp1U,3.0
|positive|,2016-04-13 , #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG The Wall Street... https://t.co/bYxP34omx1,3.0
|neutral|,2016-04-13 , Dow #Stocks Trend $JPM $CAT $AXP $DIS $V $UTX $AAPL $DD $IBM $XOM $MMM $CVX $MRK $JNJ $PFE $INTC $BA $MSFT $WMT  @ https://t.co/TvzJfcJgPl,0.0
|positive|,2016-04-13 , #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG The Wall Street... https://t.co/XhPrBxkCt0,3.0
|negative|,2016-04-13 , '1970' date bug could be used to wreck pre-iOS 9.3.1 devices over… https://t.co/dsmHd4hgk5 #AppleInsider $AAPL https://t.co/7Yly7qpXce,-2.0
|positive|,2016-04-13 ," GoPro reportedly poaches senior Apple designer; shares soar https://t.co/9HRGJqZlPb $GPRO, $AAPL",1.0
|neutral|,2016-04-13 , Is This the #Apple Car?. Read more: https://t.co/2l1pVe8Q7T $AAPL,0.0
|negative|,2016-04-13 , #Apple What to Do If Your iPhone is Lost or Stolen. Read more: https://t.co/vNKKBozCsn $AAPL,-5.0
|negative|,2016-04-13 , #Apple What to Do If Your iPhone is Lost or Stolen. Read more: https://t.co/g4g4UQam8L $AAPL,-5.0
|negative|,2016-04-13 , #Apple What to Do If Your iPhone is Lost or Stolen. Read more: https://t.co/uwGaNqSelD $AAPL,-5.0
|positive|,2016-04-13 , RT @AmgTrading_: FREE Webinar Tonight 8 PM EST. #stockmarket #stocks #options $aapl $nflx $TSLA $GOOG $AAPL $NFLX $USO https://t.co/s73sjgD…,1.0
|neutral|,2016-04-13 , #Apple Finally Crosses the WebRTC Bridge. Read more: https://t.co/E3iAguFz0I $AAPL,0.0
|neutral|,2016-04-13 , $AAPL is topping out.  I would be a seller at 112,0.0
|neutral|,2016-04-13 , #Apple Finally Crosses the WebRTC Bridge. Read more: https://t.co/bXSIfm2wf3 $AAPL,0.0
|neutral|,2016-04-13 , #Apple Finally Crosses the WebRTC Bridge. Read more: https://t.co/A0ekPLA5sJ $AAPL,0.0
|positive|,2016-04-13 , RT @OptionsFlux: Some of Most Active options names today $SPY $VIX $IWM $SPX $FB $LF $BAC $EEM $AAPL $QQQ $EWZ https://t.co/5FgC9SdEZX,1.0
|positive|,2016-04-13 , #Apple iPhone 7 will reportedly feature a Smart Connector. Read more: https://t.co/iJdXV0Ahf8 $AAPL,1.0
|positive|,2016-04-13 , #Apple iPhone 7 will reportedly feature a Smart Connector. Read more: https://t.co/KoSSIpZ29Z $AAPL,1.0
|positive|,2016-04-13 , #Apple iPhone 7 will reportedly feature a Smart Connector. Read more: https://t.co/fsVRFfHzQe $AAPL,1.0
|neutral|,2016-04-13 , RT @Benzinga: The Apple Car Is Here...If You Believe This Rumored Concept Art $AAPL https://t.co/Z00tHPiqog,0.0
|positive|,2016-04-13 , RT @OptionsFlux: Some of Most Active options names today $SPY $VIX $IWM $SPX $FB $LF $BAC $EEM $AAPL $QQQ $EWZ https://t.co/5FgC9SdEZX,1.0
|positive|,2016-04-13 , #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG $SPY Argentina ... https://t.co/s89D4NfXUv,3.0
|positive|,2016-04-13 , Some of Most Active options names today $SPY $VIX $IWM $SPX $FB $LF $BAC $EEM $AAPL $QQQ $EWZ https://t.co/5FgC9SdEZX,1.0
|neutral|,2016-04-13 , Over Keltner https://t.co/U0HyGG7CEe $PFE $AAPL $FOXA $NVDA $SLB $MRK $RIO $GWB $MGM $MDVN $BSX $BMY $AMZN $ABT $AMGN $DHI $NUE $ARWR,0.0
|positive|,2016-04-13 ," Not Even This High-Profile Poach From #Apple Can Save GoPro, Inc. Read more: https://t.co/iTFZHCUVQT $AAPL",2.0
|positive|,2016-04-13 ," Not Even This High-Profile Poach From #Apple Can Save GoPro, Inc. Read more: https://t.co/989kLnSMQo $AAPL",2.0
|positive|,2016-04-13 ," Not Even This High-Profile Poach From #Apple Can Save GoPro, Inc. Read more: https://t.co/udfBUkgnUo $AAPL",2.0
|neutral|,2016-04-13 , RT @TheMarketTimes: See Live Apple (AAPL) Stock Chart and Breaking News Twenty Four Hours a Day at https://t.co/FerYW7ySbJ $AAPL #AAPL #New…,0.0
|positive|,2016-04-13 , @riskreversal ... another great FastMoney show today Dan.  Youn need to ask @timseymour why the market has priced in $AAPL slow down (1/4),3.0
|negative|,2016-04-13 ," #Apple '1970' date bug could be used to wreck pre-iOS 9.3.1 devices over Wi-Fi, researchers... Read more: https://t.co/PSobvoQPs4 $AAPL",-2.0
|negative|,2016-04-13 ," #Apple '1970' date bug could be used to wreck pre-iOS 9.3.1 devices over Wi-Fi, researchers... Read more: https://t.co/hBqvf6mpHy $AAPL",-2.0
|negative|,2016-04-13 ," #Apple '1970' date bug could be used to wreck pre-iOS 9.3.1 devices over Wi-Fi, researchers... Read more: https://t.co/j3nCyX66HC $AAPL",-2.0
|positive|,2016-04-12 , RT @calcsam: @lpolovets great VCs care about market share about as much $AAPL in smartphones; b/c they take all the profits with a tiny mar…,6.0
|neutral|,2016-04-12 , Raymond James Reiterates Market Perform Rating for #Apple Inc. (). Read more: https://t.co/ZcJ2dusDPv $AAPL,0.0
|neutral|,2016-04-12 , Raymond James Reiterates Market Perform Rating for #Apple Inc. (). Read more: https://t.co/KZJT3rH1Qy $AAPL,0.0
|neutral|,2016-04-12 , Raymond James Reiterates Market Perform Rating for #Apple Inc. (). Read more: https://t.co/GXbCURpKrs $AAPL,0.0
|positive|,2016-04-12 ," @lpolovets great VCs care about market share about as much $AAPL in smartphones; b/c they take all the profits with a tiny market ""share""",7.0
|neutral|,2016-04-12 , #Apple This is Microsoft's Word Flow keyboard for iPhone. Read more: https://t.co/J5BWha0b6r $AAPL,0.0
|neutral|,2016-04-12 , #Apple This is Microsoft's Word Flow keyboard for iPhone. Read more: https://t.co/fBBaDvOrtw $AAPL,0.0
|neutral|,2016-04-12 , #Apple This is Microsoft's Word Flow keyboard for iPhone. Read more: https://t.co/rr4Hw4eja6 $AAPL,0.0
|neutral|,2016-04-12 , #Apple This is Microsoft's Word Flow keyboard for the iPhone. Read more: https://t.co/eczyMNYHpE $AAPL,0.0
|neutral|,2016-04-12 , #Apple First screen shots of Microsoft's Word Flow keyboard for iOS. Read more: https://t.co/iVbQpMQWZg $AAPL,0.0
|neutral|,2016-04-12 , #Apple First screen shots of Microsoft's Word Flow keyboard for iOS. Read more: https://t.co/vXUfGdlM4p $AAPL,0.0
|neutral|,2016-04-12 , #Apple First screen shots of Microsoft's Word Flow keyboard for iOS. Read more: https://t.co/QC2kmg5MHZ $AAPL,0.0
|neutral|,2016-04-12 , #Apple This is Microsoft's Word Flow keyboard for the iPhone. Read more: https://t.co/kJ3O24uWNf $AAPL,0.0
|neutral|,2016-04-12 , #Apple This is Microsoft's Word Flow keyboard for the iPhone. Read more: https://t.co/JL2RF0GtBh $AAPL,0.0
|positive|,2016-04-12 ," Teen Interest in iPhone Remains High, Apple Watch is Most Popular Smart… https://t.co/R9pq2wPzhw #MacRumors $AAPL https://t.co/MoJfvgE7U4",5.0
|neutral|,2016-04-12 ," RT $TSLA HFT Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 19:53, P/T 235.00 #Quant $MSFT $TWTR $GOOG $AMZN $AAPL $NFLX $FB $QQQ",0.0
|neutral|,2016-04-12 ," RT $QQQ HFT Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 19:51, P/T 108.00 #Quant $MSFT $TWTR $GOOG $AMZN $AAPL $NFLX $FB $TSLA",0.0
|positive|,2016-04-12 , A very good day in the #StockMarket. Big upticks for $TCRD $Ni $AAPL $WMB $JMCVX #Investing #Utilities #ENERGY #Dividends,4.0
|neutral|,2016-04-12 ," #Apple, Inc.'s Slow but Steady PC Rise Continues. Read more: https://t.co/7CGzloAJdn $AAPL",0.0
|neutral|,2016-04-12 ," #Apple, Inc.'s Slow but Steady PC Rise Continues. Read more: https://t.co/SPnN50lh30 $AAPL",0.0
|neutral|,2016-04-12 ," #Apple, Inc.'s Slow but Steady PC Rise Continues. Read more: https://t.co/SkMPLFVQZa $AAPL",0.0
|neutral|,2016-04-12 ," #Apple 1970 glitch has been automated, can brick devices through wi-fi. Read more: https://t.co/aLdK7sSeHn $AAPL",0.0
|neutral|,2016-04-12 ," #Apple 1970 glitch has been automated, can brick devices through wi-fi. Read more: https://t.co/v97BkvXrjA $AAPL",0.0
|neutral|,2016-04-12 ," #Apple 1970 glitch has been automated, can brick devices through wi-fi. Read more: https://t.co/BwRbZ7wUmH $AAPL",0.0
|neutral|,2016-04-12 ," RT $TSLA HFT Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 19:50, P/T 235.00 #Quant $MSFT $TWTR $GOOG $AMZN $AAPL $NFLX $FB $QQQ",0.0
|negative|,2016-04-12 ," RT @etfguide: CHALLENGE: If your portfolio scores ""A"" we pay you $100. https://t.co/NDvWhW72b4 $NFLX $TSLA $AAPL $DIA https://t.co/i7CS3boA…",-2.0
|neutral|,2016-04-12 , RT @RatingsNetwork: Apple's market perform rating reiterated at Raymond James. https://t.co/mCZJtnEleJ $AAPL #AAPL,0.0
|neutral|,2016-04-12 , RT @Honolulu_Trader: $NUGT $GLD $GDX #GOLD $UWTI $UGAZ $SPX $SPY $AAPL #Stocks #Mining $SLV   What miner has the biggest upside ? $LODE htt…,0.0
|neutral|,2016-04-12 ," RT @MacHashNews: Microsoft's Skype upgrades for Android, iOS apps are only for Office 365… https://t.co/kWZkqMoK3q #Macworld $AAPL https://…",0.0
|positive|,2016-04-12 ," $SPY $AAPL 0 stocks are in downward trend 2016-04-12 more info, please check https://t.co/70yqGCGRnK",1.0
|positive|,2016-04-12 ," $SPY $AAPL 0 stocks are in upward trend 2016-04-12 more info, please check https://t.co/70yqGCGRnK",1.0
|negative|,2016-04-12 ," $SPY $AAPL 0 stocks appeared death cross 2016-04-12 more info, please check https://t.co/QUoNyStxpu",-1.0
|positive|,2016-04-12 ," $SPY $AAPL 0 stocks appeared golden cross 2016-04-12 more info, please check https://t.co/8KFJMezyIW",1.0
